"","Algeria","Argentina","Australia","Austria","Belgium","Bolivia","Brazil","Canada","Chile","China","Colombia","Czechia","Denmark","Eastern Europe/Central Asia","Egypt","Ethiopia","Finland","France","Germany","Greece","Hungary","India","Indonesia","Iran","Ireland","Israel","Italy","Japan","Kenya","Malaysia","Mexico","Morocco","Netherlands","New Zealand","Nigeria","Norway","Pakistan","Peru","Philippines","Poland","Portugal","Rest of EU","Rest of Middle East/Africa","Rest of South America","Rest of South Asia/Oceania","Romania","Russia","Saudi Arabia","Singapore","Slovakia","South Africa","South Korea","Spain","Sweden","Switzerland","Thailand","Turkey","United Arab Emirates","United Kingdom","United States","Uruguay","Venezuela","Vietnam","Western Europe non EU"
"Algeria",0.0388934390857196,2.7212233919452e-08,6.35869530412587e-08,1.33309533683139e-07,3.87039492284262e-08,2.43584351715195e-06,9.63760810262963e-09,3.78810894664889e-08,2.39304020981268e-07,2.82017032347242e-09,4.16484598644566e-07,9.39189774709125e-06,3.15642277360701e-07,5.0072145974562e-08,4.88915712340347e-07,1.3120598763488e-05,4.4655889082593e-07,1.19948479780233e-06,3.05696376033959e-08,4.52021578854774e-07,2.83120286584389e-06,1.36879049055469e-08,2.65684314861834e-08,6.98824607924316e-08,4.46936115746584e-07,2.09249737484765e-07,3.37113705774258e-08,9.97446271190004e-09,2.04328704043195e-05,2.34526086747811e-08,2.82525550062602e-08,2.14940024053201e-07,1.64039677571372e-05,2.82344546887419e-07,4.23340191859029e-07,5.91598630214362e-07,2.23271674555733e-07,4.33854792147819e-07,1.2557875202398e-07,3.84527161978557e-08,6.28639734580515e-08,8.5186046292599e-07,2.03362673374353e-07,9.84827685776519e-08,2.39288269915686e-07,2.11153936066195e-07,2.11241754844086e-08,8.47190967939532e-08,2.17379024796062e-06,2.03677677947092e-08,4.99158471027984e-08,1.14502416911522e-08,9.82224832148961e-07,8.9223734300348e-08,2.25464846142005e-06,1.1383340307534e-08,3.01150906940852e-08,6.76590671372618e-08,1.75279708882169e-08,2.49501322817037e-09,1.54172751333705e-06,6.53397582253715e-06,1.02837077881991e-07,3.19717861658266e-06
"Argentina",1.25282735001364e-06,0.95,1.01682087260797e-07,2.13175675014176e-07,1.92482879909521e-07,0.00704865103818572,0.0196874564606142,1.81727291233768e-06,0.00596967972830556,4.50974281997072e-09,0.0548519058131682,5.00620394902169e-07,5.0474451211654e-07,2.40211556277143e-06,7.81826581517574e-07,2.09811888221351e-05,7.14093661235574e-07,8.95113210402334e-06,5.86607989781025e-06,7.22829062041258e-07,4.52738499155579e-07,2.18883697748535e-07,4.24856584495832e-08,1.11749252581494e-07,7.14696882737223e-07,3.34611882604581e-07,1.61723861301109e-06,4.94455990098785e-06,1.63371321636726e-06,3.75031368497101e-08,4.51787454200392e-08,3.43711236917333e-07,2.3846940022175e-06,4.51498011480256e-06,5.30063258389137e-06,9.46027143363715e-07,3.57034404216687e-07,0.0146664774677767,2.77122435259702e-07,6.14898537646243e-08,1.206311621299e-05,1.36221262039495e-07,1.19382067376084e-05,0.009476370495327,3.82646589879285e-07,3.37656892265498e-07,3.37797323536531e-08,1.35474561696157e-07,3.47611450318089e-06,3.25701585491204e-08,7.98205807645798e-08,1.83101158195377e-08,5.75915513833141e-06,1.4267794103887e-07,3.60541511476073e-07,1.82031336164036e-08,4.81571318228738e-08,1.07479737928121e-05,2.80290308013963e-07,2.79284819376916e-07,0.0607962976580208,1.04485003286141e-05,1.64447079577112e-07,5.11261791186585e-06
"Australia",1.46521733569928e-08,5.08922270133272e-10,0.00976124502887747,6.54950596866488e-08,3.90873566348469e-07,4.55550623336459e-08,1.80242217848165e-10,1.13352134799202e-07,4.47545563404668e-09,4.40778371489851e-07,7.78908075114794e-09,5.85489837212834e-09,5.90313109978143e-09,1.2080173592168e-06,7.51610904348704e-08,2.45380990329094e-07,8.35152913722658e-09,4.48654475112057e-08,9.95865688914907e-08,8.45369214232558e-09,4.07760706293754e-07,2.97691620426738e-08,9.52135032494687e-07,1.30693939697326e-09,4.01212031271346e-06,3.91338144970948e-09,9.76003688623743e-07,8.88667725614804e-08,3.96510757891461e-05,6.52677828607171e-07,5.28378319597389e-10,4.01980099492907e-09,3.46166668895257e-07,0.000130501236679573,4.08700999547539e-05,1.10640573937302e-08,1.95828191038099e-06,8.11393751728101e-09,3.05314039540583e-07,7.19141386118047e-09,1.17567988635436e-09,2.35785686551953e-06,8.89388107473832e-07,1.10509282630533e-07,1.95391349508451e-05,3.94899370659782e-10,3.9506360903851e-10,1.5844136571676e-09,4.18754017330202e-05,3.80917298238467e-10,7.08190332762582e-07,1.49899420554709e-08,2.44927137227151e-08,1.66865923408964e-09,2.52998151508207e-07,5.53516189123246e-08,1.06897523429857e-07,0.000251487184042073,1.13929173475507e-06,1.13814769085398e-07,8.65000060270928e-07,1.22198192858563e-07,1.92325552119276e-09,5.97935253823355e-08
"Austria",0.00179303534395422,7.50376736561586e-07,0.000212640021439455,0.343701586793586,0.0021126584820257,4.69541039634463e-05,5.45152810153901e-06,0.000198003597719334,4.83361274911376e-05,0.00011205492794953,6.33154107944986e-05,0.0181314608869055,0.000232086683355344,0.000391066481342074,8.60262464698578e-05,6.22909668026049e-05,0.000334743598062625,0.000475989077220616,0.00458894833338899,0.000845642370203159,0.0141546284559065,1.64968905736938e-05,1.7106420496757e-05,3.58342909783873e-07,0.000694702802552717,5.61078716575433e-05,0.000720769732687752,0.000245307433052116,1.94048620887788e-05,6.62011737722622e-06,6.62199104342851e-05,0.000124457295329639,0.000761693843646434,0.00028082391323409,1.30558209205339e-05,0.00175067397969689,4.08889750760324e-07,3.18013642297864e-05,4.62236500937478e-05,0.00038351384966206,7.35711668752259e-05,0.00340931962478216,0.000158456636570495,6.16662687650041e-05,3.32405862849392e-05,0.000734116805901048,5.74761488644784e-07,0.000116202010005955,0.00042730725055724,0.000653264697321823,6.16208083729934e-05,0.000348058408108146,0.000131307449746334,0.000177451227371692,0.00461509065097787,1.22688410708226e-05,0.00035787699309095,0.000189467515139565,0.000813704041222765,0.000250801240969992,1.62630763636139e-05,2.27924397133143e-06,2.52991607239416e-05,0.00051160800870007
"Belgium",0.000946739059119257,2.37686375995135e-05,0.000200938979184413,0.00653731594449112,0.26380327001549,1.14817152753793e-05,9.54117943338837e-05,0.00113209242348015,0.000489607050314667,4.72839322529366e-06,0.00383395284649067,0.0117504885978395,0.0105356055937888,0.000990706091922109,0.00149908310990149,0.00263962705474551,0.00923585635921947,0.0121034420613642,0.0159817838924942,0.0136245945605484,0.00801182386254191,1.13573588779807e-05,1.22371109635279e-06,2.13342942873047e-08,0.0312247781534109,0.00540260296713965,0.00302252072490939,0.000263135741431885,3.5889845593037e-05,2.33013735159702e-05,0.000369637228214391,0.00155262814841138,0.0194555639006328,0.000157334422397889,0.00521642181825321,0.0355178223096712,5.3761587152124e-05,0.000391374809802199,0.000124269794939889,0.00877201733839652,0.00400238004133751,0.0203026613366609,0.00819382600441983,0.000597430871263954,0.00245462338594593,0.000997779123961099,6.70240683486e-07,8.61110110903224e-05,0.000307825992918567,0.000647831743814256,8.19142246234248e-06,9.48446059945446e-05,0.00338492205256102,0.0210223714931416,0.00693099705526896,9.12177462729837e-06,0.0010599283946291,0.000253706980819694,0.00440711161611334,0.000487699119892742,0.00100085898016419,3.9894921124254e-05,3.76613840923703e-06,0.0114302802942595
"Bolivia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Brazil",1.17793741795606e-06,0.0399684483972075,1.05164250166607e-05,4.00865457150987e-06,9.36889964073591e-05,0.186046081259694,0.95,9.11275875134628e-06,0.0597658642112495,1.52645943805422e-06,0.19650479599479,4.70694940799927e-06,1.42371759522229e-05,7.52841643506643e-08,3.67545769459851e-05,1.97270017983923e-05,6.71407471656376e-07,0.000727388269895585,5.00984417300867e-05,6.79620698698188e-07,4.2567526858255e-07,4.11599088662574e-07,3.9946004382583e-07,1.05069246806378e-07,6.71974634544461e-06,3.14609875820769e-07,1.01472395318976e-05,4.34905538586632e-06,1.53605516973058e-06,4.58397181712027e-06,0.0387876094283869,3.23165300416276e-06,8.40804290258983e-05,4.24508933213786e-06,6.36497836468766e-07,8.89476726827577e-07,3.35692052236809e-07,0.0957129596699122,1.88809391375547e-07,5.78141908964617e-07,7.56134831841412e-06,1.28078399370648e-06,0.00014537359482715,0.0408821836890834,0.000974985439727249,7.93682161843679e-06,3.17604901485232e-08,0.000250931378645815,3.26832371783064e-06,3.06232207201993e-08,7.50491668341676e-07,3.95958727007576e-06,4.92262875587374e-06,2.68298238324351e-06,2.03393709638989e-05,1.71150096703924e-08,4.52784555788853e-08,9.15537093114758e-06,7.64252856484806e-06,9.84903755305109e-05,0.482702121296421,0.195201351275203,1.54616969613066e-07,0.00100947048116969
"Canada",0.00293772957068473,1.41228833096591e-05,0.00049088997680565,2.94041963766762e-05,0.00148195546864931,0.0005056715866129,3.16365391024118e-05,0.219779787576567,0.000431582652829759,0.000582089954462797,0.00122125560270096,0.000386369758439289,3.68584324752582e-05,0.0057050563698994,0.000672417555696163,0.00136189249172329,0.00734098842361331,0.000629306877279546,0.00209351847382004,0.000305647673129324,0.000466523896289378,1.24318053981591e-06,3.44718903555196e-08,9.06707845159536e-08,0.000104379963170616,0.00142264123566856,3.9803108079757e-05,8.03674697059551e-05,0.000145811324137028,3.04291864278247e-08,0.00458029208157238,0.000686043389773634,0.00784499958058914,0.000175840870717749,0.0785735813086631,0.00171171401558282,8.6906861876069e-06,0.000709274143242955,0.000687587222681188,0.00143787983801787,6.36202856445799e-05,0.00575301785877731,0.0391371306763378,0.00540797974704503,0.0194385693074306,2.54789375220583e-05,2.74081012847137e-08,0.00220403720067798,2.82043970576755e-06,1.07028057234491e-06,5.18116730895574e-06,0.000106223322055616,2.25146245084576e-05,0.000825408828328994,0.000438802689157983,2.0972840192475e-05,0.000576364034860014,0.0165441468465431,0.000176933644856548,0.0410279590951523,6.00106127742027e-05,0.00568004151213658,0.00013076002268226,0.0107854788497931
"Chile",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"China",0.0827180373423743,0.00382058329264025,0.208215696026526,0.00290584997050647,0.141793298923327,0.338819484834606,0.0192663201462997,0.0401730125330653,0.273701507552978,0.96559606774964,0.0792421392917773,0.0862219428876116,0.0232286112384235,0.313210643142336,0.233053119822652,0.23644163481303,0.0218368624856987,0.0387030238603014,0.041581996318938,0.0520482830948807,0.00766872533944147,0.0136341702795903,0.0109266404195684,0.00332066380414654,0.00201166551314991,0.273515873875003,0.0499967931370089,0.00369353432601837,0.00959101391309553,0.028372234029207,0.199474860783618,0.0107455827073709,0.103479744506622,0.0859675594139181,0.0335973418705939,0.116164364300224,0.0270367126999551,0.340133527756136,0.323219652609381,0.0190927770083858,0.00504079683688071,0.095712103336789,0.131432663080565,0.212756444371248,0.290650714993815,0.00341263901352822,0.276528197812503,0.254409735546189,0.190086319536168,0.000930834741037432,0.0311892746996109,0.00682745588117158,0.0780334100274822,0.0476853690787292,0.0111412774540496,0.0335054223291139,0.0601360615401978,0.169174285089539,0.0618664248342422,0.0162413949516223,0.14540388152343,0.205026324187306,0.0431081756432058,0.0265197173093089
"Colombia",1.12438458060112e-06,0.00115248026714845,1.82514807069199e-06,1.91320409745657e-07,2.77731652814798e-06,0.0163954114816201,9.68205165942657e-07,5.98019353448759e-06,3.43439378137367e-06,4.04739351291822e-09,0.14823131612203,4.49295629406809e-07,4.52996932546765e-07,7.18615032250258e-08,7.01671904714463e-07,0.000188301486186684,6.40883120718539e-07,3.4429033942117e-06,5.70339874396918e-06,6.48722947947064e-06,4.06322696810126e-07,1.96443232733328e-08,3.81299300792539e-08,1.00292459687254e-07,6.41424498550956e-07,3.0030669531792e-07,4.8381185154326e-08,1.43149423774098e-08,1.46622114339028e-06,3.36582281649012e-08,0.00383330539318889,3.08473162694748e-07,1.92618867153923e-05,4.05209386812109e-07,6.0756059023346e-07,8.49038243630861e-07,3.20430407941669e-07,0.00207342688444,1.80225506974487e-06,5.51857711564235e-08,3.60879250806525e-06,1.22255541903331e-06,7.54154575794488e-08,0.0107247620277946,3.43416772849974e-07,3.03039523516857e-07,3.03165557447854e-08,1.21585395013284e-07,3.11973517160043e-06,2.92309902557332e-08,7.16371894541916e-08,1.64329202234327e-07,4.69883016258391e-06,6.40251335885487e-06,3.23577958420132e-07,1.63369060842129e-07,4.32199508312341e-07,9.71015357272015e-07,2.51554294707413e-08,1.71943974627786e-05,4.42524898885165e-05,0.00525128565358351,1.47587583077091e-07,4.58846045031222e-06
"Czechia",0.00208591076132327,4.18792628692387e-08,0.00954227667816745,0.0879035321074202,0.0371523892136103,3.7487304888342e-06,7.41607477643018e-07,1.748954652054e-06,0.00374178248154308,5.59886353007238e-06,0.00901195677767232,0.07342713700449,0.0773053151955427,0.0188767059787649,0.0531369399997005,2.01924254452751e-05,0.0895965401512455,0.0765827830065488,0.135922296727449,0.0554298019255404,0.136013831444006,2.19081220652423e-05,4.08884595629567e-08,1.07548169479151e-07,0.136499602570182,0.0771235725934997,0.0459004653007413,1.22804514212994e-06,1.57229566923555e-06,3.60932500642095e-08,0.00594940986808903,0.0426421147886983,0.0355330219255481,0.015912286061025,6.51514874907239e-07,0.0971554377793635,3.43612111289794e-07,0.000814589978473918,1.93264014353626e-06,0.0618950860885018,0.00716313393422215,0.0621126443326351,0.0143077730074698,0.00347535471010346,0.00121894535527392,0.00645604139810717,1.26788308245538e-05,0.0116000467889186,0.00909958054465518,0.0254439595853265,6.99060352191341e-05,1.58595914913685e-05,0.0358594105974546,0.038671778400162,0.111407235827652,1.75188079920348e-08,0.0243704960378696,0.00316023613308489,0.0316199212286803,2.57266055970347e-06,0.00130498387589909,1.00557011182268e-05,0.000473212000158305,0.0572736304986207
"Denmark",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Eastern Europe/Central Asia",9.46437340300405e-06,3.28731463946748e-07,0.000122903733507739,0.000198596597493345,0.00336492519560455,2.94256769844307e-05,1.51352532793536e-05,0.000118979704812178,2.89086009543975e-05,3.59047428763542e-05,5.03125146685714e-06,0.00096022250406831,0.000114391433162822,0.0537509670417146,0.00173082356092194,0.000158500535169078,5.3945574021657e-05,6.91758080738167e-05,0.00128002508455486,0.000709871267937694,0.000569150980129619,1.65353753436165e-07,3.20954148897667e-07,0.000135071975103527,1.66292723077863e-05,0.000101111834827598,0.000625928216564142,7.22965943715771e-06,1.23417419909886e-05,2.83314130175839e-07,3.41298836212231e-07,0.0011424759007231,0.000536350394021311,3.41080179269427e-05,0.000110463889692837,0.000374843280945437,2.69718482693486e-05,5.24108830554758e-06,1.51702675773118e-05,0.000515635405032179,3.79707268531208e-05,0.00908022826728771,0.000367117905877189,3.65237787116401e-06,2.8906698181232e-06,0.000119887558961575,0.0972811623480379,1.17182802967014e-05,2.62599995516889e-05,5.16701602045311e-05,6.02997517249602e-07,1.38322150427566e-06,3.95518437225604e-05,0.000131184866168967,0.00484379065983552,1.37513962836574e-07,0.00163450795842555,0.00877035093995319,2.54091400823101e-05,3.15736428420094e-05,1.86245033747114e-05,7.89322715618694e-05,1.24230091730865e-06,0.000386228198037489
"Egypt",2.69905156500189e-06,9.37476930009131e-08,2.19060668455972e-07,4.59258922836478e-07,5.33349222401881e-08,8.39161940618896e-06,3.32021078586492e-08,1.30502506937e-07,8.24415957882811e-07,1.63854388422771e-06,1.43481312151405e-06,1.07852072379953e-06,1.08740559131266e-06,1.72501389728415e-07,0.223890378500396,4.5201208710336e-05,1.53842076794924e-06,1.37743110833267e-07,5.08667294156413e-07,1.84688668600388e-05,9.75365484054256e-07,4.71556106238539e-08,9.15297570149905e-08,2.40749050589125e-07,1.53972032924797e-06,7.20877242504556e-07,2.16015914229246e-07,1.00331893608865e-05,3.51962001256779e-06,8.07955702799651e-08,9.73316582923021e-08,1.10331609884757e-06,2.56875461677367e-07,9.72693016693605e-07,1.45843102991184e-06,1.22285454981596e-06,7.69183612929643e-07,1.4946544257131e-06,4.32625940487983e-07,1.3247179352633e-07,2.16569962686903e-07,2.93470772720778e-07,0.000155383859078027,3.39278736976389e-07,8.24361694566351e-07,7.2743731488057e-08,7.27739855563333e-08,1.30637478264954e-05,7.48883099481661e-06,7.01681180598475e-08,1.71962931228834e-07,3.94467336281817e-08,1.127940130344e-07,3.07380837469756e-07,7.76739213736867e-07,3.92162545579466e-08,1.0374819963111e-07,0.000467036434818129,6.03848562606579e-08,3.18891655957648e-08,5.31133893818498e-06,2.25099181970776e-05,3.54279580093586e-07,1.10144621093464e-05
"Ethiopia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Finland",1.7776133379304e-06,6.17428550234129e-09,5.33816816661353e-06,8.43894049561782e-05,6.32281230510062e-06,5.52677643387915e-07,2.18671293806487e-08,0.000461034836033989,5.42965840941289e-08,5.8228988044274e-07,9.4497747850147e-08,7.52940188191843e-05,0.000382436149805523,0.000170870288605837,1.99677445310422e-05,0.000387007622591369,0.240755587492969,1.50592760202273e-05,0.00209156870535978,1.23073039398215e-05,3.34038746229548e-05,3.10569992400855e-09,6.02821076103678e-09,1.58558928243748e-08,1.01407006425676e-07,4.74774553366374e-08,1.74394895361733e-05,5.4994378299183e-06,2.31804518295037e-07,5.32125007308847e-08,6.41032784355712e-09,4.87685457325109e-08,1.25193118598182e-05,5.76559889535342e-06,0.000199790737178441,0.00434234131638643,5.06589450676268e-08,9.84389360024114e-08,2.84930325940469e-08,8.34951929151875e-05,1.42634419904852e-08,0.00170532537077653,0.000118513868331808,2.23451235962211e-08,2.17172041103857e-06,1.06359103481402e-05,1.56249947027669e-05,1.92222326419311e-08,9.864387946129e-06,4.34403985190025e-06,5.66279659391706e-07,3.84502246277341e-06,2.97147553027213e-07,0.00148066859122593,2.04626247877003e-05,2.58280864544472e-08,4.57806010504161e-06,4.60542561736086e-07,9.55033622898458e-07,5.0949259232434e-07,3.49808320123004e-07,1.48251820534667e-06,2.33330891153352e-08,0.000725419810780441
"France",0.311464669156576,0.000509519559648375,0.00321825050916966,0.016546058824928,0.122649735768576,0.010635350929982,6.20950044579424e-05,4.46030164838993e-05,0.0279251822220097,1.54107430065856e-05,0.00482876821709112,0.1344060320876,0.0256532701825103,0.0220229290194132,0.0492979310616474,0.00343292895443256,0.0177961250148239,0.260925702590833,0.0786394668404898,0.106996339133824,0.0449090534812457,8.95564168302976e-07,8.68934598249715e-06,1.14277141322685e-07,0.0887269014768803,0.0237713255079562,0.0856828793570898,0.00158787622188996,0.000517907567669236,3.37493184993763e-05,0.00139064820237013,0.0183686804886849,0.0529928307762351,0.00315348875238219,0.000657664327570334,0.0244081907463392,2.92088726323974e-05,0.000943598448432943,3.49105155571918e-05,0.0370707590019003,0.0994003792258414,0.10953234954642,0.0152701492778244,0.00350276247696201,0.0111677724612337,0.00662068739823929,1.38175465476362e-06,0.0028719164249385,0.00963336698829043,0.00215362647208007,0.000569750935177373,0.00029097578373283,0.0474388526051781,0.0167499479679958,0.0486606762156413,1.86149081514479e-08,0.0442469951231408,0.00346247564721621,0.0313379161537065,0.000124482357413339,0.00201692053685403,1.06848566865572e-05,1.68167050059075e-07,0.0656670818604972
