"","Algeria","Argentina","Australia","Austria","Belgium","Bolivia","Brazil","Canada","Chile","China","Colombia","Czechia","Denmark","Eastern Europe/Central Asia","Egypt","Ethiopia","Finland","France","Germany","Greece","Hungary","India","Indonesia","Iran","Ireland","Israel","Italy","Japan","Kenya","Malaysia","Mexico","Morocco","Netherlands","New Zealand","Nigeria","Norway","Pakistan","Peru","Philippines","Poland","Portugal","Rest of EU","Rest of Middle East/Africa","Rest of South America","Rest of South Asia/Oceania","Romania","Russia","Saudi Arabia","Singapore","Slovakia","South Africa","South Korea","Spain","Sweden","Switzerland","Thailand","Turkey","United Arab Emirates","United Kingdom","United States","Uruguay","Venezuela","Vietnam","Western Europe non EU"
"Portugal",6.10497454076376e-07,2.12047552720806e-08,0.00455952197216279,0.00251180878355972,0.00122085715883184,1.89809722403458e-06,3.7549861181812e-07,2.65664814788415e-06,5.59423002413488e-06,6.5927356473373e-08,3.24539838037179e-07,0.00183450546765644,0.00891850452338706,5.85270362852962e-06,0.00096388136639698,1.02240443260356e-05,0.00143713597542894,0.00624242862536606,0.0136117760800349,0.00899951575031625,0.00633613604892551,1.06661097566914e-08,2.07030811691224e-08,5.44549368236552e-08,0.00906891850341747,0.00047285935851542,0.00786313486112106,0.000631745671641158,7.96101521308803e-07,1.82751195257484e-08,2.20154110277033e-08,0.00572142519565854,0.00160827896202247,0.000294817508529937,1.31952785526948e-05,4.60995014599901e-07,1.73981350893712e-07,3.38075320032352e-07,9.78554980794252e-08,0.00218705374347163,0.701233524860893,0.002234352255459,0.000663352485833122,3.83706646868358e-06,1.86462060338774e-06,0.000143477808752582,1.64607203068021e-08,0.000812659167548248,1.69389585424264e-06,0.000222198201707838,0.000984852555387705,8.92244178062491e-08,0.0079742917722386,0.00179030365494546,0.000131767762039954,8.87030980677864e-09,0.00416253496898193,0.000948475763779061,0.00297862994131772,4.6660905585826e-07,1.20136974837544e-06,0.000101830197903417,8.01343644126455e-08,2.49135702443389e-06
"Rest of EU",2.37050540522605e-05,3.92076725637974e-09,6.50478925582169e-06,0.00044618776784234,0.000953346416601448,3.50958893414753e-07,2.77719340429448e-08,1.20074837825818e-06,3.44791747917719e-07,4.30713089710998e-07,6.00075385940591e-08,0.000436134134976962,0.000182367064643323,0.0127384054946629,0.000197946205670252,1.89042965631747e-06,0.0003120522699288,0.00261191846505496,0.00165066573780325,0.00108242310599867,0.00070570705881638,7.88867088544986e-08,2.29680451519125e-07,5.53780610899763e-06,1.54548060420146e-05,6.39157147376174e-05,0.000587489780411739,2.81677689367403e-05,1.47199471885033e-07,3.37907650069991e-09,8.14131562336967e-08,1.23875138055588e-06,0.000619478100891195,1.22041496967537e-06,7.31943596014996e-06,0.000103990545761799,3.21692174727866e-08,6.25102543257451e-08,1.80935185435363e-08,0.000280380515226357,0.000121370598492412,0.0900534321005547,2.20323150645638e-05,8.5137004664847e-07,7.34358084204045e-05,2.87418166620953e-05,5.68847606465418e-05,1.22064164846958e-08,4.07162577948221e-05,4.65547019806097e-05,1.43838553993329e-07,2.6396205667312e-07,0.00011642377505813,0.000117370252929483,0.000424906572167517,1.16448777911663e-06,5.96614412713928e-05,1.97892306564321e-05,4.20739713951853e-05,2.80397619489688e-07,2.22133720092372e-06,9.41422102088722e-07,1.48168742373358e-08,0.000156621970534716
"Rest of Middle East/Africa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Rest of South America",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Rest of South Asia/Oceania",4.14202374386914e-07,1.43867266330818e-08,4.3702789987986e-06,7.04788818279257e-08,8.77216033095185e-07,1.28779632374024e-06,5.09526831129412e-09,2.00272010130019e-08,1.26516681513376e-07,4.47295355713429e-08,2.20189569343113e-07,1.65512156349982e-07,1.6687564761031e-07,2.64724417039812e-08,2.58482883870516e-07,6.93667665180991e-06,2.36089426061139e-07,5.96313134795267e-07,1.61617388992844e-08,2.38977472650236e-07,1.49681726955088e-07,7.236603457056e-08,1.68556287731271e-06,3.69458774624563e-08,2.3628885958904e-06,1.10627403106568e-07,4.70876502406188e-07,4.74602275930226e-07,5.40128608526329e-07,6.1995327328774e-07,1.49367298092577e-08,8.56813765013479e-07,3.9420671886432e-08,2.13756937287462e-06,2.23814025379176e-07,3.12769903220466e-07,1.18040604687277e-07,2.29372947166291e-07,1.32783451857741e-06,2.03294120532522e-08,3.32353015885184e-07,4.50366686025222e-08,1.94882735334772e-05,5.20664592914197e-08,0.00749849396678922,1.11634126204981e-08,1.11680554761877e-08,4.47897989479265e-07,0.000114925243357964,1.07681533333839e-08,9.23115507673864e-07,6.05358228144469e-09,1.73096166895368e-08,4.71713376550189e-08,1.19200103762749e-07,1.76225297186307e-06,1.3638293785558e-06,1.4308160161115e-06,1.38770217912228e-06,6.75895833935071e-08,8.1508972555267e-07,3.45442142913568e-06,5.43685215852703e-08,1.69030351900031e-06
"Romania",1.70762827560791e-05,2.96560120260722e-08,0.0012840797224686,0.0105316488403114,0.00731634351856267,2.65459296183145e-06,1.05031076331388e-06,1.23848932958335e-06,2.60794572952534e-07,2.76609060279381e-07,4.53886744566315e-07,0.0246776603802103,0.00572769481102311,0.00497340449424308,0.000740623261584038,0.000142988861506561,0.0040875749952861,0.0426088377175319,0.0207750744823777,0.0282265054205605,0.0144169659247765,1.49171388755579e-08,2.89543933070819e-08,7.61582126556116e-08,0.0228303167150857,0.0041708750627179,0.0271051542117582,1.08702132655955e-08,0.000289481814650239,2.55587559242942e-08,3.07897585149743e-08,0.0150781950102603,0.047622161306155,0.00263391479992948,4.61358000157306e-07,0.000567359570951626,2.43322451413038e-07,4.7281685772617e-06,1.36856275426185e-07,0.00791347686725578,0.0073830644313707,0.0171088302506649,0.0011064096450836,1.28792344411475e-05,0.0026182051700158,0.95,2.30212192082721e-08,0.000602896901518609,2.36900615827783e-05,0.000747888006535117,0.00083991298474442,2.49570473559328e-07,0.011287960433449,0.00245966810697419,0.015865661254371,1.24056142563064e-08,0.0125416659272757,0.000794864900682609,0.00288421998607898,4.89433747093028e-07,0.0019658122548773,7.12075554490636e-06,1.12072299077747e-07,0.0370729445152041
"Russia",2.04641708154166e-06,7.10793683232422e-08,1.6609148918647e-07,2.71046248446074e-05,2.02192313274572e-06,0.000340394497524767,4.27954451217153e-06,2.96840448892681e-06,0.000118763492655276,4.41983394122779e-07,1.08787328065902e-05,0.000261674524263161,8.24469382312295e-07,0.0212180622691829,1.11870985700801e-05,0.000285138818044153,0.000139971414208719,6.26619791623773e-06,2.87456514365758e-05,9.44557757031632e-05,0.000192275390152274,3.57533173217142e-08,6.93977323937131e-08,1.82535589863834e-07,1.16741377727913e-06,5.46568106324764e-07,1.1447196187424e-05,2.60536680312303e-08,2.66857091863289e-06,6.1259087183725e-08,7.3796725741327e-08,5.6143134673567e-07,0.000132444419008884,7.37494470379521e-07,1.10578034542289e-06,6.18111060797159e-05,5.83193928101201e-07,1.13324487291853e-06,3.280163765719e-07,1.50659889909079e-05,1.64203039592913e-06,0.0003893909688606,3.87083046101054e-05,3.9923750247836e-06,6.25029871605299e-06,2.20616777571103e-06,0.548707938963748,1.43550456863686e-05,5.67802107499218e-06,7.98020518981097e-06,1.30382051392343e-07,5.68559780494955e-07,0.00025912639159092,4.66111432988684e-06,5.30030316558224e-05,2.37869670197017e-09,3.14646953259151e-06,0.00125404246808713,9.15674253286539e-07,7.16877420705565e-07,4.02704967548537e-06,1.70669881598104e-05,2.68614276861515e-07,8.35114960263612e-06
"Saudi Arabia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Singapore",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Slovakia",0.00011990321190488,1.60179478844711e-05,0.005609890446479,0.0562394813151837,0.0117037338192233,0.000344114765098294,0.000425020337610094,0.00305838826131561,0.00416386946863487,0.00188032499662698,0.00777633220720886,0.116034275288141,0.0442530430129835,0.00718222111545678,0.0278351113571268,1.5446366353361e-05,0.130225176938502,0.0575597114802331,0.0845382744177749,0.0407518384844256,0.0536223352131186,0.000268463132200516,3.6595227723508e-05,8.22698804019621e-08,0.0349580943769249,0.0179041009082046,0.0338062437747302,0.00101126786919069,0.000348794846201323,4.41757382647228e-06,0.000510217987263063,0.0129430195638426,0.0231591747664387,0.00293170768801164,0.000174433631780112,0.00589906588255814,2.62848986062541e-06,0.000597589471017187,0.000780589601832132,0.0199015553930925,0.00586877813808625,0.025991172232093,0.00994142935236893,0.00556975284859541,0.000529604827788395,0.00164736118303126,0.00217600804209302,0.00843870273475176,0.00148428844348972,0.95,0.00215605002873161,0.000446185367923975,0.023344692325884,0.0142181606845604,0.0216644717685955,3.80592947008372e-05,0.00655177264967642,0.00752794513428862,0.0226813649316084,0.00229049189747498,0.000344852914054713,7.69219348279821e-06,0.00047336828939624,0.0377144082257804
"South Africa",1.01690293467323e-06,1.87199540182352e-05,0.00287053142157724,1.73031798452119e-07,0.00143676594955321,3.16165223053396e-06,9.56963580755525e-05,5.90022290825063e-06,3.10609481431632e-07,2.11210674689637e-05,5.40584586413516e-07,4.06346771347019e-07,3.27755408996093e-05,6.49921519561307e-08,6.34598011563286e-07,1.70301458424658e-05,5.7962012062883e-07,0.000821002888450422,0.0483573512470943,5.86710526752824e-07,3.67481687261894e-07,1.7766492293626e-08,5.86245537258904e-06,9.07053497007579e-08,0.000116021949464845,2.7159991789246e-06,8.75127069780698e-07,0.00118629284274733,0.00511860247104599,1.1871906747077e-05,3.66709736996022e-08,2.78985740132186e-07,4.54871572962276e-05,0.000370139548276212,0.00120886247222794,7.67877376205602e-07,1.44899986986756e-05,5.63130579474095e-07,1.62997474447173e-07,4.99104786826319e-07,2.28467574953887e-05,1.1056894721475e-05,0.0104308014433613,6.39138480674553e-06,1.86353422210991e-05,2.74071510853979e-08,2.74185497008282e-07,0.000975370574350174,0.0164494318872604,2.64367550812266e-08,0.720260376977184,0.000770598442786022,0.00189109949354882,1.1580974581532e-07,8.77939935828063e-06,5.02358030270745e-06,3.90884894679164e-08,0.00127952940186061,0.00228008351236639,0.000986173631600792,0.00122068095927661,8.48090572654417e-06,1.33479459734485e-07,4.14984248099523e-06
"South Korea",0.000790589362005397,7.19198576257982e-05,0.112806782539741,0.0176496568158867,0.0180410869242847,0.0210992956936548,0.000288108484376595,0.0945392840232607,0.0373251940171664,0.000356515255793511,0.0357251168258138,0.0237889516165901,0.0314754401470648,0.0826757953701485,0.0909537078813773,0.00226938849817847,0.0450081902833996,0.0420360277808528,0.043306501446142,0.0315077637818227,0.0491519426991995,0.00045155566275862,0.00589361670191542,0.000107711947212523,0.062226547586432,0.130807400901905,0.0152835015716374,0.000255818608291483,0.00155168553584572,0.000194345373431296,0.00792650993065513,0.0112455641199225,0.033109356097822,0.0484690618216929,0.00211151130807999,0.0565122465577525,0.0133268424149589,0.0295695747388639,0.00868760999333725,0.0112595927881127,0.00666018045936105,0.0216001727762258,0.045015101410631,0.034137895247579,0.0229418467165664,0.000979668568262203,0.00702390509484905,0.0579642455782314,0.0520469198350875,0.00129996955388763,0.00342451768787177,0.95,0.0248669697003083,0.0236676320643135,0.0325789665234665,2.76164446335698e-05,0.0107790697044091,0.013908697957375,0.0226071959511133,0.0433552473349026,0.00982035080428087,0.00750909882531342,0.0092209253287525,0.0875639900078822
"Spain",0.00370277416993986,8.76628039589057e-05,0.0125384915313293,0.0669630850553686,0.0749286030362242,0.00743394684424302,0.000133788300423584,0.000103566606316745,0.0335648208215674,1.24321501713952e-05,0.0138758329274796,0.102324675005891,0.184794613402141,0.0076842648733195,0.0528770401517157,0.00639571444190565,0.0576467614788243,8.47385576783491e-08,6.47884909589777e-08,0.246695280439228,0.0716025029970397,1.4504893952715e-06,5.79976924696669e-05,1.48107060933514e-06,0.105568195317105,0.101272733043548,0.168876410609148,0.00389053485059002,2.16524457474948e-06,2.98229075163464e-06,0.0164933198092153,0.0838190415398489,0.033130551641418,0.0136732949762449,0.00669323239002966,0.0537386683962929,4.73196151554738e-07,0.00349410192702878,0.000388576554315862,0.0270231530940593,0.0732447586294273,0.0662910737776228,0.00712656026144118,0.00691495342439391,0.00136421011084234,0.00560511451974576,4.47700254135638e-07,0.00216179933158186,0.0140976471641869,0.00494131672865362,0.0124049754716582,0.000118181960279051,0.563216514538669,0.023820731809055,0.116594009710756,2.00242097612579e-05,0.125959544383324,0.00644416494243088,0.0845277731267144,0.000403728555764259,0.0496006044097778,0.00193871126179345,0.000209232206477656,0.182816933197084
"Sweden",4.73018122725243e-05,2.05370093369647e-05,0.000574331452497605,0.00284359563365006,0.0033154268715637,1.47066032735741e-06,0.00012254359625388,0.000768237418906314,0.000576482175538327,0.000407898994382861,0.00140815339017727,0.0103561037660045,0.0785135898539676,0.000682324170203457,0.000625796092965301,0.00166355031705465,0.0966888260109763,0.00308701765305826,0.00624832012746057,0.00378255620712902,0.00273326943581604,4.4378667392785e-05,1.60409065162481e-07,4.21921038612957e-08,0.0033163497436364,0.00106880450789041,0.00219003811350765,0.000253894390250783,6.16825581488974e-07,1.41597031616244e-08,0.000315055899705734,0.000981074709915891,0.00490159393962672,0.000155125712285929,7.92344756283765e-05,0.0278316590599881,1.34802088754738e-07,0.000929898921192036,3.63932124066804e-05,0.00327974410238334,0.000747706310908747,0.0151008814107361,0.000369931931318929,0.000561894847409381,4.33416715263944e-06,0.000239673502569608,9.94803630001489e-06,3.58048904303457e-06,0.000472479672794257,0.000225530747034726,6.14796809680803e-05,0.000467745522917166,0.00135546028199749,0.613929259711616,0.0063652626986069,6.87278425942269e-09,0.000813654830449844,0.000447712842044437,0.00155893089767054,0.0012609040998311,0.000400257123909108,3.94494102533864e-06,5.52589624522859e-05,0.0162147097008933
"Switzerland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Thailand",5.31789900478989e-05,4.61774026268517e-08,0.128036977582069,0.00563426990841673,7.79920881116683e-05,0.0255861734513726,0.000559483962779877,0.00152604900888942,0.0146230654246868,7.6116526104386e-05,0.000869299366578893,0.00384623639213797,0.00161222989330328,0.00164925209975105,0.0127363179769997,0.0169212543129043,0.000272801369904087,0.00287050710263862,0.0102819426171181,2.3241657773815e-06,0.00100891734793564,3.55578033308897e-05,0.0122156147527132,1.78709132846116e-06,7.58421709382649e-07,0.0319881782810855,6.08099966980699e-07,0.00668032247564039,0.00805712963053583,0.00325324450264903,0.0264917310535602,0.00202065590117766,0.00278238203894387,0.0543938741707024,0.00550279808626811,1.00390464898123e-06,3.45650038941921e-05,0.0168703932822996,0.165720693277431,0.000628184708110074,0.00148386456443415,0.000273301873979408,0.0470755810533172,0.028260849596063,0.219371723262795,9.13702193455655e-05,1.44819297818043e-06,0.111443510579316,0.0450517166522375,3.45627858723569e-08,0.00765808567380214,5.31807866222381e-07,0.000778382558148467,0.000452706666472633,0.00676435518835918,0.95,0.00877615530211157,0.0441292052632632,0.00011540696830169,0.00123673726336638,0.00120345750643243,0.144584061455109,0.0828170300171512,5.42540552476888e-06
"Turkey",0.300194035071857,4.34359931068101e-06,0.00131032738386959,0.0150398432554748,0.0117590139687589,3.88807778639039e-06,3.53820228360324e-06,6.04655518475719e-07,4.20173096416702e-05,8.23781411478868e-06,6.64790042940448e-06,0.0240810038526714,0.0262392672989065,0.0144288310025741,0.0362809876171865,2.09430155251128e-05,0.0117896199561134,0.095006135979112,0.0268704632640997,0.0959974300682502,0.00681035579632596,2.18485459475273e-08,4.24083597953967e-08,5.68884270239781e-05,0.0571644662783031,0.0695795232501686,0.0435090492722028,0.00018038689410791,1.63074082903562e-06,7.48698068486266e-07,2.3901169882307e-05,0.0337802364037926,0.0202972894390872,0.000887832810141114,0.000918996739679691,0.00828156305937432,3.56384813744247e-07,6.92516234311012e-07,6.01343993670763e-06,0.0273751923098276,0.0120602336926356,0.0474887170337452,0.0196256737049275,0.000226364490781102,0.000947236993109119,0.00296968197282011,7.28314703540522e-05,0.00108452918949258,0.00013879160160912,0.000935988817136482,0.000621467766936899,1.16971534644979e-05,0.0357714033010704,0.016721338703949,0.0223380954772519,4.36080353500484e-06,0.580253893666525,0.00358873926859583,0.0175744024463451,5.61535898002347e-06,0.00297768362812589,1.04294902663215e-05,1.64147883603693e-07,0.025516579925446
"United Arab Emirates",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"United Kingdom",3.33459297192363e-06,8.80249587388514e-06,0.00572787867198306,0.00331645239017755,0.0248621133578486,0.000653157588332224,0.000135899775932047,0.0014988299566128,0.00215726746738344,0.000627237390095832,0.00224774086829827,0.00788294158928578,0.00607510471991267,0.00491783928555602,0.00328166110804488,5.58446658976055e-06,0.00562409094681565,0.0136689931326039,0.052509629241711,0.00716275747326294,0.00835329051183844,0.000107954423124664,0.000148476829156481,2.97437849095418e-08,0.0293850180062986,0.00215263112051989,0.00851952514395271,0.00098613756778929,0.057702994308387,0.000309742625298114,0.000551707872019018,0.00276556253156056,0.0155525898044749,0.00532126710089716,0.00956599765271766,0.0167900062726669,0.000207165849687909,0.0019296952668218,0.000164090175924807,0.00256835031251731,0.00230724383616506,0.0060376903360971,0.00407418250048932,0.00238464769090078,0.000866695943589607,0.000264584884324364,8.99099609365377e-09,0.00113368368512387,0.0112321880329512,9.19046670774109e-05,0.000891902974465855,0.000529995231065332,0.00537286556498332,0.00268072102251555,0.00593535341613125,6.87827213438742e-05,0.00457299310049205,0.00267153952884717,0.482456860214568,0.000918332284675325,0.000748067033837144,2.78102930643706e-06,0.000141377498252325,0.00764770729450582
"United States",0.000415491623691949,0.000553809075844993,0.0429862810248132,0.00128361519061959,0.0306984471423868,0.0272086370811361,0.00108323966512613,0.324118953064476,0.0371847701275194,0.00621806246844933,0.0870868446723849,0.00613782288123981,0.00498523430804699,0.139532406871504,0.0132884812776335,0.00956761822734541,0.00663107983203483,0.0101017921506909,0.100778118792402,0.00364076748157592,0.00161877910769653,0.000307151860324761,0.000202985187689421,1.15815235836719e-07,0.017999035363252,0.0264355498459113,0.00383710958493711,0.00414354493363875,0.000998961849610953,0.000195504450623175,0.0960148275919656,0.00361916603435267,0.0507217901968849,0.049459747852733,0.389624236792518,0.0180402474022398,0.000314521299743097,0.0316297578552678,0.00687836365499741,0.00748220524219982,0.00120019500102675,0.130397330600048,0.207549608530057,0.280801750652219,0.0566419703391805,0.0010610256542513,7.00176077900216e-07,0.0769047705651547,0.0185533514556786,0.000201518662752606,0.00422227599160808,0.0106043511683819,0.00283459051427846,0.0129858784959797,0.00831766651271981,9.33839897095295e-05,0.00139247012098451,0.310396109797962,0.00777870473529658,0.740900811393391,0.0107058006470268,0.267034947196649,0.00357903980690939,0.0228371379953149
"Uruguay",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Venezuela",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vietnam",9.66455609271101e-07,3.35684523155432e-08,4.70637348048895e-06,1.64447900084047e-07,4.3781611192747e-07,3.00480648504168e-06,2.43719481988357e-05,0.00195141695363132,2.95200520508728e-07,9.39304115658476e-07,5.13766838516132e-07,0.000100408983790541,3.89369824164937e-07,6.17679698572081e-07,6.03116371283467e-07,1.61853008925035e-05,9.91558560714199e-05,7.39829893374983e-06,0.00197676220888675,5.57604526710192e-07,3.49251364952342e-07,1.85736298949129e-06,2.86119384691508e-07,8.62055669426938e-08,0.000402471778898331,2.58126174263709e-07,1.70501180101025e-05,3.69128764189666e-07,1.2602784429006e-06,2.89306559066335e-07,3.4851771020606e-08,2.65145594789775e-07,0.000128771983335869,3.4829442841034e-07,5.22223757363578e-07,7.29783907748043e-06,0.00549024494256525,5.3519435211357e-07,5.2262447805151e-05,4.74344801647521e-08,5.11814854701532e-05,1.05083755394249e-07,3.7613396265507e-05,2.82334204524214e-06,0.000354217308381654,2.60475154485959e-07,2.60583485924929e-08,1.04507736092582e-07,2.68154295963544e-06,2.51252596172201e-08,6.15751627822982e-08,6.11179349523245e-07,9.77399570155701e-05,2.20129128622178e-06,9.89276324957224e-05,8.42535274618315e-07,3.71493567538396e-06,4.26244694462175e-06,0.00169638545815335,0.000305286686820786,1.9018433645766e-06,8.06017824479175e-06,0.806081680724504,3.94397381165796e-06
"Western Europe non EU",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
